image_name,target
ISIC_0208233,0.03872993588447571
ISIC_0209640,0.0009501893455308162
ISIC_0210915,0.018048182129859924
ISIC_0212435,0.000652853304345058
ISIC_0212468,0.022290122509002686
ISIC_0213848,0.01753016710281372
ISIC_0216203,0.020523226261138915
ISIC_0216447,0.049627625942230226
ISIC_0220438,0.05548497140407562
ISIC_0220466,0.0333117663860321
ISIC_0223354,0.011686643958091736
ISIC_0223463,0.022008115053176878
ISIC_0223760,0.006783181428909301
ISIC_0224309,0.031578746438026425
ISIC_0225471,0.01748843193054199
ISIC_0225894,0.01575832664966583
ISIC_0226234,0.00032614782312521127
ISIC_0227767,0.008993473649024964
ISIC_0228452,0.013897061347961426
ISIC_0229266,0.012494507431983947
ISIC_0230247,0.011556163430213926
ISIC_0230499,0.059280949831008914
ISIC_0231539,0.016060656309127806
ISIC_0231788,0.008679329376172972
ISIC_0232763,0.036098563671112055
ISIC_0235107,0.038495412468910216
ISIC_0235501,0.030817919969558714
ISIC_0235505,0.03254931271076202
ISIC_0235542,0.04279004037380218
ISIC_0238185,0.002371099591255188
ISIC_0238872,0.018592071533203122
ISIC_0239635,0.06148206889629364
ISIC_0240839,0.003036665714216724
ISIC_0241566,0.02137165367603302
ISIC_0243686,0.015515434741973876
ISIC_0243937,0.01563693881034851
ISIC_0244266,0.0316555917263031
ISIC_0244465,0.01986578106880188
ISIC_0244617,0.017943522334098815
ISIC_0244885,0.03580892086029053
ISIC_0245273,0.013222235441207885
ISIC_0246008,0.0003172377312395724
ISIC_0246211,0.008126682043075562
ISIC_0248702,0.01796634793281555
ISIC_0251455,0.026789903640747067
ISIC_0251656,0.0394254595041275
ISIC_0252811,0.027032724022865294
ISIC_0254594,0.000864621391451692
ISIC_0255112,0.020771545171737668
ISIC_0256267,0.004606246948242187
ISIC_0258149,0.014553067088127135
ISIC_0258489,0.029043129086494444
ISIC_0258717,0.01674942970275879
ISIC_0259209,0.022538030147552488
ISIC_0259237,0.034220033884048456
ISIC_0261866,0.023691675066947936
ISIC_0261904,0.012460756301879884
ISIC_0261907,0.0026531945593887937
ISIC_0262392,0.02589461803436279
ISIC_0262492,0.022812500596046448
ISIC_0263920,0.008874982595443726
ISIC_0265011,0.016929852962493896
ISIC_0267082,0.017826202511787414
ISIC_0268025,0.005791372060775757
ISIC_0268451,0.03336870074272156
ISIC_0269476,0.0008429557085037231
ISIC_0270022,0.03603825867176056
ISIC_0270367,0.02476201057434082
ISIC_0271223,0.013749361038208008
ISIC_0272190,0.029537048935890195
ISIC_0273533,0.031183496117591854
ISIC_0274458,0.021676746010780335
ISIC_0274698,0.02037612497806549
ISIC_0274789,0.08548420965671538
ISIC_0276718,0.012526148557662964
ISIC_0280382,0.015422183275222778
ISIC_0280752,0.04853923916816712
ISIC_0280782,0.04509170651435852
ISIC_0280827,0.02241525650024414
ISIC_0281227,0.01858391761779785
ISIC_0282269,0.024084457755088804
ISIC_0282486,0.01790759861469269
ISIC_0282737,0.022574776411056516
ISIC_0284147,0.006638147738738098
ISIC_0284441,0.01261020004749298
ISIC_0284485,0.015319445729255676
ISIC_0285491,0.017513635754585265
ISIC_0285697,0.026722222566604614
ISIC_0286688,0.027002084255218505
ISIC_0287132,0.00911889374256134
ISIC_0287325,0.08105421066284178
ISIC_0288225,0.01593673825263977
ISIC_0290187,0.011172178387641908
ISIC_0291705,0.0038677453994750977
ISIC_0292996,0.02211308777332306
ISIC_0294150,0.02104988694190979
ISIC_0296540,0.004480201005935669
ISIC_0297539,0.018323752284049987
ISIC_0297702,0.03226830661296844
ISIC_0298417,0.021903589367866516
ISIC_0299870,0.043972501158714296
ISIC_0300002,0.024535247683525083
ISIC_0301547,0.01954068839550018
ISIC_0301769,0.028434151411056516
ISIC_0304467,0.010085910558700562
ISIC_0304666,0.007371702790260315
ISIC_0304667,0.023925206065177916
ISIC_0306094,0.007793015241622924
ISIC_0307004,0.03141253888607025
ISIC_0307411,0.014028391242027281
ISIC_0309192,0.020403304696083067
ISIC_0309503,0.01035352349281311
ISIC_0310320,0.06079621911048889
ISIC_0311235,0.06054351925849915
ISIC_0311814,0.020155709981918336
ISIC_0312717,0.007848742604255676
ISIC_0313675,0.021541374921798705
ISIC_0317285,0.021802139282226563
ISIC_0318934,0.00022729439876911783
ISIC_0319131,0.012408113479614258
ISIC_0319990,0.025646477937698364
ISIC_0320662,0.006189125776290893
ISIC_0321218,0.014323800802230835
ISIC_0321906,0.0364306390285492
ISIC_0321948,0.027747201919555663
ISIC_0322514,0.02680460214614868
ISIC_0327756,0.05337778329849242
ISIC_0328346,0.024730771780014038
ISIC_0328687,0.015554970502853392
ISIC_0328823,0.010299137234687804
ISIC_0329169,0.0316313087940216
ISIC_0329910,0.0208877295255661
ISIC_0330060,0.008283761143684386
ISIC_0330886,0.019279754161834715
ISIC_0332421,0.014947378635406494
ISIC_0332456,0.0590681254863739
ISIC_0334179,0.03881893157958984
ISIC_0335244,0.053684976696968076
ISIC_0335886,0.02203288972377777
ISIC_0336093,0.022353753447532654
ISIC_0338118,0.014573773741722107
ISIC_0338587,0.012850981950759887
ISIC_0339455,0.04291014969348907
ISIC_0340198,0.014486798644065857
ISIC_0340572,0.029199081659317016
ISIC_0341315,0.025640836358070372
ISIC_0343131,0.026707425713539124
ISIC_0343283,0.018905693292617796
ISIC_0346766,0.027282920479774472
ISIC_0347157,0.02492380142211914
ISIC_0348342,0.018915340304374695
ISIC_0350347,0.04714289009571075
ISIC_0350470,0.0038135138877350983
ISIC_0351156,0.04834084510803222
ISIC_0351912,0.01912029683589935
ISIC_0352620,0.042433860898017886
ISIC_0353021,0.012706848978996276
ISIC_0355377,0.019589844346046447
ISIC_0358260,0.015567854046821593
ISIC_0358623,0.0012712337089272109
ISIC_0359676,0.00813135802745819
ISIC_0359720,0.016216278076171875
ISIC_0361122,0.025675168633460997
ISIC_0366488,0.03778499364852905
ISIC_0367795,0.019042789936065674
ISIC_0367988,0.11266189813613892
ISIC_0368092,0.01779310405254364
ISIC_0368696,0.008709239959716796
ISIC_0369888,0.034060174226760866
ISIC_0370322,0.028423029184341427
ISIC_0371470,0.00015097260483514673
ISIC_0371907,0.020002681016921996
ISIC_0372927,0.018847543001174926
ISIC_0372955,0.001970979311272458
ISIC_0372971,0.0008162202550920483
ISIC_0373723,0.009497129917144775
ISIC_0375431,0.019340667128562927
ISIC_0377642,0.0183742493391037
ISIC_0378391,0.029812958836555478
ISIC_0378668,0.021452745795249938
ISIC_0379549,0.0006561960100839315
ISIC_0380224,0.009741434454917907
ISIC_0381595,0.032273957133293146
ISIC_0382931,0.030651140213012695
ISIC_0383641,0.022365286946296692
ISIC_0383780,0.009259271621704101
ISIC_0385415,0.08939394950866698
ISIC_0385463,0.0250720739364624
ISIC_0385865,0.029006212949752808
ISIC_0388802,0.01036994755268097
ISIC_0389010,0.02317748665809631
ISIC_0389392,0.020483386516571042
ISIC_0389675,0.01448197066783905
ISIC_0390209,0.018540072441101074
ISIC_0391046,0.19447233080863952
ISIC_0391777,0.0016415208578109742
ISIC_0392680,0.02575663626194
ISIC_0392931,0.0034336566925048826
ISIC_0393891,0.03255122601985931
ISIC_0394533,0.020011666417121887
ISIC_0394763,0.0074542701244354245
ISIC_0394802,0.014069920778274536
ISIC_0395681,0.0121993750333786
ISIC_0395885,0.0036009192466735836
ISIC_0398134,0.02936097085475922
ISIC_0400652,0.0006820858878199942
ISIC_0401679,0.020070022344589232
ISIC_0403198,0.01693233847618103
ISIC_0406137,0.014045360684394836
ISIC_0407054,0.011909785866737365
ISIC_0407220,0.016323521733283997
ISIC_0408372,0.0015185398598987375
ISIC_0408969,0.0036954224109649655
ISIC_0409388,0.013858428597450257
ISIC_0410649,0.023477187752723692
ISIC_0411243,0.03104461133480072
ISIC_0414776,0.01555413007736206
ISIC_0416431,0.018182355165481567
ISIC_0416708,0.01685754954814911
ISIC_0418978,0.00918012651709432
ISIC_0419005,0.01149964928627014
ISIC_0421107,0.03878641426563263
ISIC_0424070,0.04884974062442779
ISIC_0426960,0.006596490740776061
ISIC_0427371,0.0011181145906448363
ISIC_0429551,0.031412869691848755
ISIC_0431350,0.010511058568954467
ISIC_0431499,0.027892729640007018
ISIC_0431738,0.0026359179536449063
ISIC_0432133,0.03728123903274536
ISIC_0432265,0.04973169565200806
ISIC_0432894,0.018179127573966978
ISIC_0433895,0.02761414647102356
ISIC_0434253,0.04009606540203094
ISIC_0434274,0.01261838972568512
ISIC_0434285,0.006828770041465758
ISIC_0434890,0.03477445542812347
ISIC_0434920,0.0067327916622161865
ISIC_0435283,0.02613207399845123
ISIC_0435396,0.01457915797291207
ISIC_0436298,0.02245414853096008
ISIC_0436727,0.027135005593299864
ISIC_0436779,0.02418278753757477
ISIC_0436884,0.007596954703330993
ISIC_0437081,0.049149790406227106
ISIC_0437384,0.006044223904609679
ISIC_0437987,0.021037477254867553
ISIC_0438584,0.05069044232368469
ISIC_0439475,0.02209978401660919
ISIC_0441244,0.02947210371494293
ISIC_0442293,0.0286605566740036
ISIC_0442567,0.02985723316669464
ISIC_0445097,0.004364724897774685
ISIC_0446097,0.03285088241100311
ISIC_0446287,0.0187520295381546
ISIC_0446447,0.007776832580566406
ISIC_0448691,0.018002405762672424
ISIC_0450552,0.028281354904174803
ISIC_0451155,0.03422629237174987
ISIC_0451665,0.042976650595664974
ISIC_0452297,0.0198115736246109
ISIC_0453555,0.03031167984008789
ISIC_0454124,0.0044780194759368895
ISIC_0454916,0.01707392334938049
ISIC_0456176,0.045147389173507683
ISIC_0456797,0.006829091906547546
ISIC_0457344,0.020247218012809754
ISIC_0457384,0.019693762063980103
ISIC_0457494,0.018464192748069763
ISIC_0457530,0.04287581741809845
ISIC_0457688,0.030449706315994262
ISIC_0459718,0.007740613818168639
ISIC_0460023,0.0006283132048629624
ISIC_0460170,0.05458799600601196
ISIC_0460323,0.00046925246715545654
ISIC_0461615,0.02330416738986969
ISIC_0462037,0.01298545002937317
ISIC_0462120,0.039608234167098993
ISIC_0462327,0.018193736672401428
ISIC_0462336,0.013005360960960388
ISIC_0462792,0.0002305895476226283
ISIC_0463800,0.010805341601371764
ISIC_0464417,0.04884194433689117
ISIC_0465975,0.015510115027427673
ISIC_0467617,0.01685536801815033
ISIC_0468644,0.013567730784416199
ISIC_0469457,0.022236979007720946
ISIC_0470465,0.035745343565940856
ISIC_0470699,0.09381164610385895
ISIC_0473489,0.015627729892730712
ISIC_0474220,0.004099461436271668
ISIC_0476927,0.00972287356853485
ISIC_0477213,0.036955896019935604
ISIC_0477217,0.0006412693992160711
ISIC_0477424,0.014963248372077942
ISIC_0477793,0.02471971213817596
ISIC_0477875,0.015150895714759825
ISIC_0477986,0.010941445827484129
ISIC_0479726,0.0358502984046936
ISIC_0479755,0.014331480860710143
ISIC_0480158,0.013076120058758533
ISIC_0481105,0.08357818722724915
ISIC_0482298,0.00019832290965524635
ISIC_0482617,0.0014962722656491677
ISIC_0485889,0.02266118824481964
ISIC_0486436,0.013746571540832518
ISIC_0487789,0.04331944584846496
ISIC_0488846,0.015911749005317687
ISIC_0490555,0.0012440890073776244
ISIC_0492058,0.015849950909614562
ISIC_0493101,0.032821369171142575
ISIC_0493429,0.022606962919235227
ISIC_0493786,0.04555700719356536
ISIC_0495167,0.04088194370269775
ISIC_0495234,0.019294819235801695
ISIC_0495887,0.032993853092193604
ISIC_0495948,0.04418065845966339
ISIC_0497721,0.02359010875225067
ISIC_0498659,0.023460745811462402
ISIC_0500319,0.00018628000930995814
ISIC_0500851,0.014253866672515868
ISIC_0501199,0.02524654269218445
ISIC_0501295,0.00048047304155317033
ISIC_0502032,0.00045633527770405635
ISIC_0502364,0.010758402943611144
ISIC_0504453,0.019330537319183348
ISIC_0504686,0.02268913686275482
ISIC_0504935,0.0006774365927541299
ISIC_0505403,0.04679064452648163
ISIC_0505447,0.006730797886848449
ISIC_0506082,0.019462841749191283
ISIC_0506198,0.0026619643414051096
ISIC_0508596,0.002360452691328163
ISIC_0509538,0.0009645581304488468
ISIC_0510408,0.010082119703292846
ISIC_0510439,0.005121883749961853
ISIC_0510794,0.03345220685005188
ISIC_0511981,0.02366463840007782
ISIC_0513674,0.027443262934684753
ISIC_0513808,0.007098251581192017
ISIC_0515041,0.019749534130096433
ISIC_0515737,0.018006196618080138
ISIC_0517531,0.018532553315162657
ISIC_0517673,0.018036621809005737
ISIC_0519860,0.02163240015506744
ISIC_0520611,0.010718080401420593
ISIC_0521580,0.0016621291637420655
ISIC_0521689,0.0010475514820427632
ISIC_0521877,0.0010400149175438854
ISIC_0522569,0.02907353639602661
ISIC_0523596,0.06398600935935973
ISIC_0524466,0.03831122517585754
ISIC_0524604,0.018231573700904845
ISIC_0525213,0.015040889382362366
ISIC_0525405,0.01999695003032684
ISIC_0527588,0.011113616824150085
ISIC_0528304,0.026721972227096557
ISIC_0528945,0.01472201943397522
ISIC_0530946,0.04686440527439117
ISIC_0532813,0.013276693441002862
ISIC_0533917,0.01890423595905304
ISIC_0535264,0.04607554972171783
ISIC_0535812,0.03663694560527801
ISIC_0536393,0.01020901957348883
ISIC_0537310,0.0026392050983368165
ISIC_0537430,0.03753851652145386
ISIC_0538335,0.03469650149345398
ISIC_0538391,0.028876975178718567
ISIC_0539046,0.022515732049942016
ISIC_0539432,0.039451807737350464
ISIC_0539662,0.011064773797988892
ISIC_0541206,0.019990727305412292
ISIC_0542744,0.022797435522079464
ISIC_0542899,0.014342370629310607
ISIC_0543866,0.009250849485397339
ISIC_0544482,0.014190450310707092
ISIC_0545219,0.025695490837097167
ISIC_0545222,0.02600518763065338
ISIC_0546119,0.002574089169502258
ISIC_0546506,0.0470215916633606
ISIC_0546632,0.02972276508808136
ISIC_0546682,0.034480306506156924
ISIC_0547086,0.017298942804336546
ISIC_0548182,0.07688734531402587
ISIC_0548968,0.01749986708164215
ISIC_0550777,0.030060419440269468
ISIC_0554395,0.007464471459388733
ISIC_0554507,0.011071541905403137
ISIC_0554535,0.010239021440429498
ISIC_0554819,0.015188732743263244
ISIC_0555540,0.055603256821632384
ISIC_0556297,0.00024901631487531665
ISIC_0556505,0.06430228650569915
ISIC_0556568,0.004216191172599792
ISIC_0557285,0.004328575730323791
ISIC_0557595,0.0007965445518493652
ISIC_0557850,0.010856276750564574
ISIC_0558458,0.028042021393775936
ISIC_0558563,0.006848984956741333
ISIC_0558899,0.03243545293807983
ISIC_0559101,0.046365845203399654
ISIC_0561202,0.05409918129444122
ISIC_0564203,0.019753289222717282
ISIC_0565070,0.012174975872039794
ISIC_0567332,0.03694419264793396
ISIC_0570796,0.01659322679042816
ISIC_0571162,0.03616400957107544
ISIC_0571336,0.025292918086051937
ISIC_0572486,0.013561266660690307
ISIC_0574930,0.002365002036094665
ISIC_0576125,0.010453712940216063
ISIC_0578316,0.021273958683013915
ISIC_0578354,0.04842942953109741
ISIC_0579350,0.029494276642799376
ISIC_0579367,0.07204333841800689
ISIC_0580265,0.05702273547649383
ISIC_0582447,0.043338569998741146
ISIC_0582531,0.02954328954219818
ISIC_0583833,0.003504037857055664
ISIC_0584197,0.023540398478507994
ISIC_0585534,0.03555899262428284
ISIC_0586493,0.016814079880714417
ISIC_0586601,0.01825166344642639
ISIC_0587024,0.03316965401172638
ISIC_0587027,0.018082469701766968
ISIC_0587527,0.02252017557621002
ISIC_0588157,0.0364763617515564
ISIC_0588162,0.029646885395050046
ISIC_0588352,0.03616798818111419
ISIC_0589061,0.007434546947479248
ISIC_0590646,0.00035103249669816706
ISIC_0591142,0.05275880992412567
ISIC_0591685,0.01702960431575775
ISIC_0592225,0.035601934790611266
ISIC_0592796,0.011978495121002198
ISIC_0594374,0.0006257146596908569
ISIC_0594932,0.009531265497207642
ISIC_0595682,0.0412889152765274
ISIC_0596005,0.048290607333183286
ISIC_0596499,0.0007845818996429442
ISIC_0598190,0.0005058937230765892
ISIC_0598769,0.02166597247123718
ISIC_0600649,0.021500739455223083
ISIC_0600710,0.012060990929603577
ISIC_0602170,0.00020754877041326836
ISIC_0602633,0.04190711975097656
ISIC_0603307,0.010408920049667357
ISIC_0604055,0.01018896996974945
ISIC_0604516,0.018860524892807005
ISIC_0605259,0.028757598996162415
ISIC_0606244,0.027587485313415525
ISIC_0607037,0.021259161829948425
ISIC_0607397,0.010487535843520844
ISIC_0607473,0.01087227165699005
ISIC_0607693,0.009420910477638244
ISIC_0608042,0.029811877012252807
ISIC_0608105,0.02151903212070465
ISIC_0608330,0.0001277804374694824
ISIC_0609220,0.00778790066979127
ISIC_0609770,0.01387406587600708
ISIC_0610325,0.024714088439941405
ISIC_0611293,0.003122314811157554
ISIC_0611390,0.017258074879646302
ISIC_0611822,0.05245913565158844
ISIC_0612337,0.010289999842643737
ISIC_0613199,0.019753360748291014
ISIC_0613239,0.000633454998023808
ISIC_0613293,0.013448175787925721
ISIC_0613555,0.028418174386024474
ISIC_0613748,0.05557900965213776
ISIC_0615241,0.01547655165195465
ISIC_0616900,0.00031326058913805355
ISIC_0619695,0.01695352792739868
ISIC_0620316,0.02926328480243683
ISIC_0620379,0.06864985227584838
ISIC_0620581,0.000600859522819519
ISIC_0621355,0.0036893248558044433
ISIC_0621919,0.00019833553162484918
ISIC_0622203,0.0015236467127100574
ISIC_0622461,0.0017081278085242957
ISIC_0623254,0.05014632940292358
ISIC_0623493,0.013630977272987366
ISIC_0623650,0.01980440318584442
ISIC_0624194,0.03318457733548712
ISIC_0627128,0.033207455277442934
ISIC_0627467,0.03303097486495971
ISIC_0631039,0.014859384298324584
ISIC_0633018,0.02248115837574005
ISIC_0633831,0.07890112102031707
ISIC_0634161,0.04476631879806518
ISIC_0634896,0.020533758401870727
ISIC_0635396,0.011718365550041198
ISIC_0635721,0.0239692211151123
ISIC_0636920,0.018730947375297544
ISIC_0637104,0.15250554978847503
ISIC_0637231,0.017818397283554076
ISIC_0639631,0.04792568385601044
ISIC_0640439,0.023803040385246277
ISIC_0641371,0.023914065957069398
ISIC_0644758,0.013174974918365478
ISIC_0644873,0.038603201508522034
ISIC_0645560,0.019692000746726987
ISIC_0646211,0.06547338366508483
ISIC_0646723,0.011518147587776185
ISIC_0647385,0.016825246810913085
ISIC_0649394,0.0321117103099823
ISIC_0650063,0.03563549816608429
ISIC_0650090,0.020429500937461854
ISIC_0653629,0.02309558093547821
ISIC_0653693,0.010616496205329895
ISIC_0653761,0.015989577770233153
ISIC_0654120,0.02306346595287323
ISIC_0655378,0.001713035610919178
ISIC_0655512,0.017579707503318786
ISIC_0656308,0.019276705384254453
ISIC_0660782,0.047845119237899775
ISIC_0660925,0.020989072322845456
ISIC_0662288,0.02830776572227478
ISIC_0663197,0.01638483703136444
ISIC_0663707,0.0012245625275178148
ISIC_0664454,0.00126270353815995
ISIC_0664524,0.01898200213909149
ISIC_0665430,0.017535075545310974
ISIC_0665521,7.714427767950837e-05
ISIC_0667449,0.002052569389343262
ISIC_0668855,0.032194706797599795
ISIC_0669360,0.04380681216716766
ISIC_0671119,0.08267817199230194
ISIC_0673217,0.030697399377822877
ISIC_0673441,0.009872397780418395
ISIC_0673705,0.04388262927532196
ISIC_0673777,0.024062526226043702
ISIC_0673970,0.02095409631729126
ISIC_0674308,0.015505456924438474
ISIC_0674636,0.027710098028182983
ISIC_0674769,0.010261112451553344
ISIC_0675554,0.0020342506682027306
ISIC_0675743,0.004102009534835815
ISIC_0676272,0.019772878289222716
ISIC_0676443,0.027682676911354065
ISIC_0676863,0.00799570083618164
ISIC_0677660,0.0009766995906829834
ISIC_0678034,0.018072813749313354
ISIC_0680997,0.02435389459133148
ISIC_0681019,0.05899436473846435
ISIC_0681410,0.01873897612094879
ISIC_0681751,0.029615798592567442
ISIC_0682057,0.05947673320770264
ISIC_0682495,0.0005820222380975792
ISIC_0682907,0.000587771386778968
ISIC_0682960,0.016141998767852783
ISIC_0684256,0.024439331889152528
ISIC_0684654,0.013511922955513001
ISIC_0684862,0.061673963069915766
ISIC_0685033,0.021145766973495482
ISIC_0685067,0.03976693153381348
ISIC_0686961,0.029623398184776304
ISIC_0689307,4.091264946492826e-05
ISIC_0692073,0.02534295916557312
ISIC_0695000,0.027885013818740846
ISIC_0695255,0.023443973064422606
ISIC_0695851,0.01162334382534027
ISIC_0697455,0.030324116349220272
ISIC_0698209,0.04504145085811615
ISIC_0700078,0.004957902431488037
ISIC_0700201,0.001746198534965515
ISIC_0701187,0.02292565405368805
ISIC_0701649,0.023882648348808287
ISIC_0701776,0.013969632983207702
ISIC_0703440,0.00046689103223798153
ISIC_0703903,0.014102355996783443
ISIC_0703979,0.016668203473091125
ISIC_0704243,0.018731313943862914
ISIC_0704245,0.024095723032951356
ISIC_0704435,0.012084683775901793
ISIC_0705764,0.02572980523109436
ISIC_0705909,0.0165934681892395
ISIC_0707036,0.024191701412200926
ISIC_0707359,0.0048224151134490965
ISIC_0707819,0.007641506195068359
ISIC_0708442,0.011532193422317503
ISIC_0708867,0.01652694046497345
ISIC_0708878,0.026060718297958373
ISIC_0710840,0.04031302034854889
ISIC_0712978,0.030335113406181335
ISIC_0713157,0.001082081003876567
ISIC_0714126,0.0367055743932724
ISIC_0714540,0.0010837997191629255
ISIC_0715784,0.01035355031490326
ISIC_0715864,0.02333613932132721
ISIC_0716650,0.010345172882080077
ISIC_0717635,0.026643231511116028
ISIC_0718698,0.01216377317905426
ISIC_0719763,0.00830017626285553
ISIC_0720050,0.007296037673950195
ISIC_0720319,0.014886832237243653
ISIC_0721575,0.01402454674243927
ISIC_0721927,0.016977658867835997
ISIC_0722065,0.040735504031181334
ISIC_0722323,0.017059957981109618
ISIC_0723369,0.006338245836923307
ISIC_0723819,0.04315733313560485
ISIC_0724106,0.013079148530960082
ISIC_0724784,0.025250029563903806
ISIC_0727953,0.017304378747940063
ISIC_0728055,0.01982579827308655
ISIC_0728474,0.0103071928024292
ISIC_0728977,0.0019419729709625245
ISIC_0729188,0.025236234068870544
ISIC_0729365,0.018693915009498595
ISIC_0732158,0.04175841808319092
ISIC_0732261,0.01902446150779724
ISIC_0733408,0.031730657815933226
ISIC_0734038,0.046428474783897396
ISIC_0734761,0.03170556128025055
ISIC_0735344,0.025868090987205505
ISIC_0735361,0.022958377003669737
ISIC_0735507,0.02602955102920532
ISIC_0737285,0.01704995334148407
ISIC_0737596,0.008063310384750366
ISIC_0737951,0.045150178670883175
ISIC_0738067,0.052395719289779666
ISIC_0738616,0.009113055467605592
ISIC_0739064,0.011167752742767333
ISIC_0739401,0.0239539235830307
ISIC_0740997,0.0350027471780777
ISIC_0743576,0.0010494500398635863
ISIC_0743739,0.016604161262512206
ISIC_0743789,0.021625033020973204
ISIC_0746818,0.07868961095809936
ISIC_0747114,0.03326897621154785
ISIC_0748291,0.005511930584907532
ISIC_0749073,0.03754025995731353
ISIC_0749202,0.001218259334564209
ISIC_0752872,0.024069803953170776
ISIC_0753499,0.006651923060417175
ISIC_0755453,0.02944117784500122
ISIC_0756977,0.022369462251663207
ISIC_0757171,0.042836406826972956
ISIC_0758024,0.019485577940940857
ISIC_0758246,0.0032306402921676632
ISIC_0758568,0.032696932554244995
ISIC_0759383,0.039422839879989624
ISIC_0760154,0.01788053512573242
ISIC_0760260,0.02355888783931732
ISIC_0762091,0.008766058087348937
ISIC_0763495,0.0013594865798950194
ISIC_0764739,0.026161202788352964
ISIC_0765355,0.04233494102954864
ISIC_0767812,0.0036604969891868675
ISIC_0769066,0.011622592806816101
ISIC_0770095,0.0006100082784541883
ISIC_0770234,0.00029411956797957827
ISIC_0770508,0.04772278368473053
ISIC_0770817,0.023053622245788573
ISIC_0771788,0.009431138634681702
ISIC_0772522,0.029300183057785034
ISIC_0772578,0.025661945343017575
ISIC_0772706,0.02153249680995941
ISIC_0773190,0.023082455992698668
ISIC_0774444,0.032161206007003784
ISIC_0775579,0.013546863198280332
ISIC_0775584,0.12036363780498505
ISIC_0776524,0.012604647874832153
ISIC_0776616,0.029201593995094297
ISIC_0776803,0.049310213327407836
ISIC_0776824,0.019422635436058044
ISIC_0777077,0.023706302046775818
ISIC_0778512,0.034026655554771426
ISIC_0779258,0.00947054922580719
